ID,Tweet Content
493,"""Latest : Promo of King Khan ❤️
He is going to promote Pathaan during the finals of FIFA World Cup on 18th December 🔥
One more burnol moment for the haters 💥

#Pathaan
#ShahRukhKhan 
#FIFAWorldCup https://t.co/qnSAToUzZt"""
494,"""FINAL!
⚽️ARGENTINA vs FRANCE⚽️
Prize: 50 xUSD (~50$)

Rules: 
❤️🔁 Like, retweet and tag at least 2 friends
🚀 Comment your predicted score
🚀 Follow our page
🚀 Join our tg: https://t.co/hRcwwvXppo

The winner will be drawn randomly. (Rules apply)
#FIFAWorldCup https://t.co/nZa6DOttvE"""
495,"""Chindi gobarbhakts are doing their job for 2 Rupees ......meanwhile #FIFAWorldCup is inviting #ShahRukhKhan to burn down their asses to dust 😂😂😂.

#Pathaan mass https://t.co/LiWdFDeSxG"""
496,"""A great fight shown by Morocco, but their Worldcup hopes are over
Morocco 🇲🇦0-2 🇫🇷 France

#sportsbreeze #fifaworldcup #fifaworldcup2022 #worldcup #fifa #fifaworldcupqatar2022 #qatar #argentina #france #morocco #hernandez #muani #hakimi #ziyech #mbappe #bono 
📷 ©FIFA WorldCup https://t.co/wQggreH0Js"""
497,"""Chindi gobarbhakts are doing their job for 2 Rupees ......meanwhile #FIFAWorldCup is inviting #ShahRukhKhan to burn down their asses to dust 😂😂😂.

#Pathaan mass https://t.co/LiWdFDeSxG"""
498,"""Morocco lost the semi-final but the way Morocco reached the semi-final and played a fantastic game, giving moments of joy to the Muslim Ummah, was fantastic. Thank you Morocco and best wishes for the future from the whole of Pakistan and the Muslim Ummah.

#FIFAWorldCup https://t.co/TrIG0IU0Y7"""
499,"""The Marketing Genius is Back !!
🔥😭😂🌊❤️👑
Ohh mahn you're too good in Hindi @WayneRooney
PATHAAN DEKHEGA HINDUSTAN https://t.co/y98SIkjpsZ"""
500,"""France won the match against Morocco at #FIFAWorldCup.

Now there are rîots in France.

 https://t.co/uCQOczHpnf"""
501,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
502,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo"""
503,"""Nobody markets/promotes a film like King Khan."""
504,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
505,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
506,"""Thursday's Italian #Calcio headlines in English https://t.co/EYGgswjmMb #Juventus #ACMilan #FCIM #Fiorentina #ASRoma #SerieA #SerieATIM #FRAMAR #FIFAWorldCup #Qatar2022 #Azzurri https://t.co/HMrh6yFaIh"""
507,"""This #FIFAWorldCup has been shite. The only game that has been remotely exciting was #MexicovsSaudiArabia as they chased a 3-0 win. Has there been any 3-2 or 4-3 type games? The attempt to declare Messi the GOAT has been tiresome too. Pele/Diego.
I hope the final is competitive."""
508,"""We’re back again: The #FIFAWorldCup finals 
Argentina 🇦🇷 vs France 🇫🇷 

We got the kits in our store @Epic_ug located at kokki towers opposite CPS 

At 75k player’s version 
And 55k Fans version 

Call 0752003020 
WhatsApp: 0783234240

#EpicJerseys https://t.co/OQUuOFubpE"""
509,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
510,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
511,"""Chindi gobarbhakts are doing their job for 2 Rupees ......meanwhile #FIFAWorldCup is inviting #ShahRukhKhan to burn down their asses to dust 😂😂😂.

#Pathaan mass https://t.co/LiWdFDeSxG"""
512,"""#Chinarwarriors &amp; @JmuKmrPolice averted a major terror attack today by recovering &amp; in-situ destroying an #IED at Pattan, #Baramulla.

#IndianArmy stands by its commitment to keep #Kashmir terror-free.
#FIFAWorldCup
#francemaroc
@adgpi
@NorthernComd_IA
@OfficeOfLGJandK https://t.co/tn3eiHcmb9"""
513,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
514,"""The Marketing Genius is Back !!
🔥😭😂🌊❤️👑
Ohh mahn you're too good in Hindi @WayneRooney
PATHAAN DEKHEGA HINDUSTAN https://t.co/y98SIkjpsZ"""
515,"""@MoonXBT_Global Morocco Will Win
@ax_rabbi 
@rsriyaaad 
@Raaj387 
#FIFAWorldCup #MoonXBT"""
516,"""Football fans raise the flag of Palestine during #FIFAWorldCup2022 in Qatar.

#WorldcupQatar2022 #WorldCup2022 #FIFAWorldCup2022 #FIFAWorldCup https://t.co/aShS3Sn0r7"""
517,"""The Marketing Genius is Back !!
🔥😭😂🌊❤️👑
Ohh mahn you're too good in Hindi @WayneRooney
PATHAAN DEKHEGA HINDUSTAN https://t.co/y98SIkjpsZ"""
518,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG"""
519,"""𝗠𝗮𝗻 𝗼𝗳 𝘁𝗵𝗲 𝗠𝗮𝘁𝗰𝗵. 🥇⭐️

#FRA | #FIFAWorldCup https://t.co/1F6QsqjeLF"""
520,"""🚀 CoinEx 5th Anniversary

Predict the best player of the World Cup to win 100,000 $CET! 🤩

⏰ 9th - 18th Dec
✅ Follow @coinexcom
✅ Comment your answers
🔃 QRT with #CoinExMoment #CoinExTurns5

Sign up here 👉 https://t.co/Z4nNmRMpcS

#CoinEx #FIFAWorldCup #Qatar2022 #Giveaway https://t.co/8c1ZLa6SE5"""
521,"""Sports = miers."""
522,"""🇫🇷 Griezmann’s France vs Messi’s Argentina 🇦🇷 

🍻 Winner takes home their third #FIFAWorldCup and brings home the Bud! Roll on Sunday… 🙏

#Budweiser #POTM #YoursToTake #BringHomeTheBud @Budweiser @budfootball https://t.co/qQ4u4cC16W"""
523,"""Nobody markets/promotes a film like King Khan."""
524,"""It’ll be a tough nht for Europe today.

#FranceVsMorocco  #FIFAWorldCup.

Islamsts will either celebrate the win of Islàm or avenge the defeat of Isl
Globally recruit e-commerce partners, we have the cheapest goods, contact me on whatsapp:https://t.co/F34cJDWqsL https://t.co/ExNERndY7B"""
525,"""🇦🇷 Leo Messi could end this week with:

🏆 Lifting #ARG's first World Cup in 36 years.
✅ Complete international football with Copa America &amp; World Cup wins.
🏅 2022 World Cup Golden Ball winner.

The week that could cement the GOAT football career 🐐

#Qatar2022 | #FIFAWorldCup https://t.co/Ol4ugtNeBL"""
526,"""Bayern will have at least one player in the #FIFAWorldCup final for the 11th time in a row (since 1982) - a record shared with Inter Milan."""
527,"""LATEST : EXCLUSIVE #PATHAAN Special Promo of #FIFAWorldCup Finals 🔥 Watch King Khan live on 18th December as he promotes Pathaan with #FifaWorldCupQatar Finals #ShahRukhKhan #YRF50 #BesharamRang 
#DeepikaPadukone #FIFA2022 #FIFA #FRAMAR #FranceVsMorroco https://t.co/Q7rOeHgqMA"""
528,"""Get Ready for Shaandar Sham @iamsrk with  @WayneRooney at #Pathaan!

#FIFAWorldCup  Final King Khan ke Sath , LIVE on @JioCinema &amp; @Sports18

PATHAAN DEKHEGA HINDUSTAN https://t.co/qJiuikUz1S"""
529,"""Nobody markets/promotes a film like King Khan."""
530,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo"""
531,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
532,"""Wayne Rooney, the highest goalscorer of all time for both England National Team and Manchester United is promoting #Pathaan,  

#FIFAWorldCup"""
533,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
534,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
535,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
536,"""LATEST EXCLUSIVE : #ShahRukhKhan talks about the match between #FrancevsMorocco #FRAMAR as he adds “Kursi ki peti baand ke dekhte hain 🔥” Watch him promote #Pathaan on Match Centre LIVE at the #FIFA Finals on 18th December. #FIFAWorldCup #FIFAWorldCup2022Qatar #DeepikaPadukone https://t.co/7u14AebZam"""
537,"""LATEST EXCLUSIVE : #ShahRukhKhan talks about the match between #FrancevsMorocco #FRAMAR as he adds “Kursi ki peti baand ke dekhte hain 🔥” Watch him promote #Pathaan on Match Centre LIVE at the #FIFA Finals on 18th December. #FIFAWorldCup #FIFAWorldCup2022Qatar #DeepikaPadukone https://t.co/7u14AebZam"""
538,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
539,"""🇵🇹 Cristiano Ronaldo after 1000 games;

⚽️ 725 goals 
🎯 216 assists 
🏆 31 trophies 

🇦🇷 Lionel Messi after 1000 games;

⚽️ 789-goals
🎯 348-assists 
🏆 41-trophies

🔝#FIFAWorldCup Stats 

#Messi𓃵|#CR7𓃵|#ARG|#ARGAUS https://t.co/cqIOQi6TFc"""
540,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
541,"""Didier Deschamps says he ""prefers not to answer"" a question about a report that Karim #Benzema is rejoining the France squad ahead of the final.

🤐

#FIFAWorldCup https://t.co/HqIbJSh3Gw"""
542,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
543,"""Get Ready for Shaandar Sham @iamsrk with  @WayneRooney at #Pathaan!

#FIFAWorldCup  Final King Khan ke Sath , LIVE on @JioCinema &amp; @Sports18

PATHAAN DEKHEGA HINDUSTAN https://t.co/qJiuikUz1S"""
544,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
545,"""Who impressed you most in the semi-finals? 🤔

Julian Alvarez ⚽️⚽️
Lionel Messi ⚽️🅰️
Theo Hernandez ⚽️
Randal Kolo Muani ⚽️

#FIFAWorldCup https://t.co/9BcUxiZ5mz"""
546,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
547,"""Every Argentina hater from all over the world are now supporting France in the final.
The same people once were the part of #BoycottFrance protest in 2020.

#clowns #FIFAWorldCup"""
548,"""The Marketing Genius is Back !!
🔥😭😂🌊❤️👑
Ohh mahn you're too good in Hindi @WayneRooney
PATHAAN DEKHEGA HINDUSTAN https://t.co/y98SIkjpsZ"""
549,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
550,"""""We must recognise that Qatar has organised this event very well!""

The President of France, Emmanuel Macron joined @equipedefrance in the dressing room after their win and spoke to the media about how Qatar has organised the @FIFAWorldCup. 

#FIFAWorldCup #Qatar2022 https://t.co/1QJ7N0KJqX"""
551,"""Chad behaviour tbfh
Promo was aired 2 days ago but he chose to tweet today after seeing this boycott campaign on Twitter
My King 👑❤️"""
552,"""The problem across the world is the same! Identify it and act on it!"""
553,"""Chad behaviour tbfh
Promo was aired 2 days ago but he chose to tweet today after seeing this boycott campaign on Twitter
My King 👑❤️"""
554,"""Mousam bigadne wala hai...@iamsrk sir. We are #SRKians excited to experience World biggest action movie in theatre. #pathaan
#PathaanFirstDayFirstShow"""
555,"""Kwabena Okyere Darko-Mensah, the minister for Western Region, honored 🇬🇭 Mohammed Kudus with a commemorative gold medal for his performances at the #FIFAWorldCup 

The Ajax midfielder graced the event with Kamaldeen Sulemana and Ernest Nuamah 👏🏽 

#Qatar2022onMG https://t.co/lunlMSR1pb"""
556,"""Pep Guardiola needs to find a way of playing Haaland and Alvarez together. That Argentinian wonder kid shouldn't be a bench warmer any longer! @ManCity @PepTeam #Argentina #FIFA #FIFAWorldCup #FIFA2022"""
557,"""More from the city of Grenoble as Moroccans attack the French, riots and attacks across many areas of Western Europe.
Moroccans so full of national pride, yet not even in Morocco.
#MoroccoVsFrance #FIFAWorldCup @DaveAtherton20 @StanVoWales @DanVoWMedia #VoiceOfWales https://t.co/fAeqppi9aQ"""
558,"""Who do you think will win tonights match ? #FIFAWorldCup ⚽️ 🥅"""
559,"""#Tradestar247 Offer #WorldCup Fan Appreciation Giveaway!⚽️
10 lucky #winners will get a custom World Cup wallpaper for their mobile phones. 
Join Today
❤️ like this post
🔁 retweet this post
☺️ follow me
#Giveaway #FIFAWorldCup #Qatar2022 #Sports #soccer https://t.co/nqFaL0qXQZ"""
560,"""Palestinian artist captures some of Morocco’s best moments during the World Cup.#FIFAWorldCup https://t.co/ZsVI872N2F"""
561,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
562,"""France To Morocco And Porki Sympetheizers In Semi-Finals ..😹😹

#FranceVsMorroco😹
#FIFAWorldCup .. https://t.co/fZBi6Jw5Nb"""
563,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7"""
564,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
565,"""Chindi gobarbhakts are doing their job for 2 Rupees ......meanwhile #FIFAWorldCup is inviting #ShahRukhKhan to burn down their asses to dust 😂😂😂.

#Pathaan mass https://t.co/LiWdFDeSxG"""
566,"""𝐈𝐭. 𝐂𝐚𝐧𝐧𝐨𝐭. 𝐆𝐞𝐭. 𝐁𝐢𝐠𝐠𝐞𝐫. 𝐓𝐡𝐚𝐧. 𝐓𝐡𝐢𝐬. 🔥

Get into the #FIFAWorldCup Final mode with none other than @imsrk &amp; @WayneRooney, on Dec 18, LIVE on #JioCinema &amp; #Sports18 📺📲

#Qatar2022 #ARGFRA #WorldsGreatestShow #FIFAWConJioCinema #FIFAWConSports18 #Pathaan"""
567,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
568,"""Good Morning Fam
Have "" Your Item Sold "" day 🎉

Who gonna win #FIFAWorldCup 👀
Any guesses?
https://t.co/p9YUqvB0ll
Any specific predictions?
I think #Argentina gonna win 
And #Messi gonna be the MOM 👀

#NFTs #NFTartwork #nftart #MAYC #nftcollector https://t.co/vlUJpbQciK"""
569,"""Who or what is 'anulo mufa'?

Argentina's 12th man at the #FIFAWorldCup 🇦🇷⚽️
https://t.co/w9htlLOWn7"""
570,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
571,"""The story continue…
#FIFAWorldCupQatar2022 #FIFAWorldCup #MoroccoVsFrance https://t.co/9Ymp7DJWQ1"""
572,"""Is it just a game? https://t.co/FLkaaeM4oS"""
573,"""🗣️Antoine Griezmann : 

“Leo Messi is the Best Player in the World.” 

#FIFAWorldCup https://t.co/TLGdFBOOe3"""
574,"""The Marketing Genius is Back !!
🔥😭😂🌊❤️👑
Ohh mahn you're too good in Hindi @WayneRooney
PATHAAN DEKHEGA HINDUSTAN https://t.co/y98SIkjpsZ"""
575,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
